"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind onshore Amprion","Wind onshore Tennet","Wind onshore Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2019-01-02 06:00:00,0.915,2.962,12.959,5.438,12.011,0.871,0,0,0,0
2019-01-02 07:00:00,1.006,3.543,13.105,5.243,11.541,0.892,0,0,0,0
2019-01-02 08:00:00,1.014,3.324,12.913,5.064,10.953,0.819,0.038,0.007,0.043,0.022
2019-01-02 09:00:00,1.015,3.22,12.912,4.903,10.199,0.741,0.413,0.24,0.659,0.168
2019-01-02 10:00:00,1.015,3.111,12.797,4.421,10.344,0.682,1.024,0.761,2.011,0.353
2019-01-02 11:00:00,1.015,2.747,12.841,4.213,10.644,0.735,1.574,1.303,2.937,0.52
2019-01-02 12:00:00,1.013,2.377,12.698,4.35,10.848,0.831,1.664,1.585,3.053,0.628
2019-01-02 13:00:00,1.009,2.16,12.34,4.346,10.737,0.878,1.491,1.455,2.677,0.648
2019-01-02 14:00:00,1.012,1.956,11.974,3.981,9.644,0.892,0.931,1.072,1.724,0.537
2019-01-02 15:00:00,1.011,2.106,11.446,3.319,8.396,0.893,0.238,0.479,0.522,0.261
2019-01-02 16:00:00,1.013,1.872,11.027,3.118,7.647,0.882,0.002,0.034,0.023,0.025
2019-01-02 17:00:00,1.012,1.849,10.836,2.992,7.012,0.793,0,0,0,0
2019-01-02 18:00:00,1.008,1.691,10.091,2.78,6.323,0.76,0,0,0,0
2019-01-02 19:00:00,1.009,1.952,9.336,2.498,5.413,0.684,0,0,0,0
2019-01-02 20:00:00,1.011,1.705,8.728,2.419,4.802,0.577,0,0,0,0
2019-01-02 21:00:00,1.009,1.839,8.118,2.15,4.258,0.477,0,0,0,0
2019-01-02 22:00:00,0.988,2.076,7.718,1.87,3.685,0.32,0,0,0,0
2019-01-02 23:00:00,0.909,1.911,7.33,1.638,3.374,0.254,0,0,0,0
2019-01-03 00:00:00,0.861,2.348,7.053,1.405,3.228,0.269,0,0,0,0
2019-01-03 01:00:00,0.917,2.904,6.752,1.257,3.088,0.296,0,0,0,0
2019-01-03 02:00:00,1.01,2.768,6.618,1.135,2.914,0.319,0,0,0,0
2019-01-03 03:00:00,1.012,3.053,6.674,1.154,2.966,0.361,0,0,0,0
2019-01-03 04:00:00,1.012,3.144,7.212,1.274,2.934,0.347,0,0,0,0
2019-01-03 05:00:00,1.01,3.369,7.656,1.357,2.888,0.312,0,0,0,0
2019-01-03 06:00:00,1.011,3.203,7.957,1.465,2.909,0.269,0,0,0,0
2019-01-03 07:00:00,0.971,3.146,8.069,1.467,3.026,0.182,0,0,0,0
2019-01-03 08:00:00,0.821,3.232,8.052,1.417,3.064,0.142,0.06,0.01,0.072,0.038
2019-01-03 09:00:00,0.642,3.004,7.528,1.333,2.988,0.16,0.535,0.167,0.628,0.276
2019-01-03 10:00:00,0.431,2.717,6.203,1.173,2.692,0.186,1.036,0.435,1.547,0.489
2019-01-03 11:00:00,0.388,2.202,5.273,1.058,2.243,0.169,1.26,0.69,2.148,0.644
2019-01-03 12:00:00,0.294,1.895,4.888,1.03,1.811,0.127,1.257,0.791,2.115,0.613
2019-01-03 13:00:00,0.227,1.569,4.304,1.129,1.499,0.124,1.005,0.747,1.914,0.464
2019-01-03 14:00:00,0.31,1.449,3.72,1.146,1.438,0.117,0.611,0.571,1.197,0.323
2019-01-03 15:00:00,0.331,1.256,3.631,1.153,1.745,0.104,0.157,0.225,0.35,0.111
2019-01-03 16:00:00,0.334,1.133,3.996,1.207,2.263,0.136,0.001,0.019,0.016,0.007
2019-01-03 17:00:00,0.188,1.179,4.572,1.452,2.748,0.153,0,0,0,0
2019-01-03 18:00:00,0.13,1.265,4.479,1.56,3.059,0.133,0,0,0,0
2019-01-03 19:00:00,0.102,1.588,4.083,1.49,3.188,0.132,0,0,0,0
2019-01-03 20:00:00,0.069,1.593,4.021,1.401,3.145,0.128,0,0,0,0
2019-01-03 21:00:00,0.038,1.274,3.491,1.42,3.222,0.147,0,0,0,0
2019-01-03 22:00:00,0.068,1.237,2.68,1.306,3.069,0.161,0,0,0,0
2019-01-03 23:00:00,0.068,1.282,2.254,1.066,3.136,0.142,0,0,0,0
2019-01-04 00:00:00,0.118,1.54,1.882,0.813,3.536,0.149,0,0,0,0
2019-01-04 01:00:00,0.299,2.084,1.878,0.7,4.47,0.164,0,0,0,0
2019-01-04 02:00:00,0.45,2.862,2.069,0.723,5.013,0.17,0,0,0,0
2019-01-04 03:00:00,0.702,3.233,2.687,0.963,5.308,0.162,0,0,0,0
2019-01-04 04:00:00,0.912,3.358,3.365,1.274,5.829,0.165,0,0,0,0
2019-01-04 05:00:00,0.842,3.437,4.27,1.421,6.437,0.15,0,0,0,0
2019-01-04 06:00:00,0.926,3.284,5.001,1.65,7.163,0.126,0,0,0,0
2019-01-04 07:00:00,0.976,3.243,5.975,1.887,7.992,0.103,0,0,0,0
2019-01-04 08:00:00,0.955,2.937,6.529,2.149,8.593,0.106,0.022,0.009,0.033,0.024
2019-01-04 09:00:00,0.9,2.915,7.292,2.167,8.59,0.117,0.138,0.183,0.197,0.181
2019-01-04 10:00:00,0.89,2.911,7.979,2.214,9.085,0.108,0.279,0.495,0.44,0.335
2019-01-04 11:00:00,0.859,2.883,8.89,2.367,9.651,0.111,0.326,0.763,0.594,0.46
2019-01-04 12:00:00,0.894,2.869,9.778,2.625,10.198,0.112,0.266,0.757,0.522,0.554
2019-01-04 13:00:00,0.907,2.79,10.287,2.92,10.437,0.161,0.208,0.477,0.403,0.589
2019-01-04 14:00:00,0.706,2.785,10.03,3.22,10.135,0.245,0.119,0.251,0.231,0.39
2019-01-04 15:00:00,0.611,2.817,9.513,3.616,9.945,0.307,0.036,0.082,0.058,0.14
2019-01-04 16:00:00,0.613,2.895,9.083,4.004,10.168,0.389,0,0.004,0.003,0.013
2019-01-04 17:00:00,0.717,2.95,8.959,4.183,10.365,0.458,0,0,0,0
2019-01-04 18:00:00,0.8,2.947,8.6,3.99,10.634,0.496,0,0,0,0
2019-01-04 19:00:00,0.909,2.933,7.956,3.863,10.831,0.588,0,0,0,0
2019-01-04 20:00:00,0.935,2.94,7.741,3.764,10.838,0.569,0,0,0,0
2019-01-04 21:00:00,0.919,2.957,7.676,3.612,11.129,0.485,0,0,0,0
2019-01-04 22:00:00,0.933,2.96,8.274,3.355,10.995,0.467,0,0,0,0
2019-01-04 23:00:00,0.942,2.968,9.019,3.571,11.296,0.441,0,0,0,0
2019-01-05 00:00:00,0.894,2.959,9.685,3.698,11.513,0.454,0,0,0,0
2019-01-05 01:00:00,0.868,2.952,9.782,3.758,11.961,0.46,0,0,0,0
2019-01-05 02:00:00,0.763,2.942,10.293,3.987,12.233,0.462,0,0,0,0
2019-01-05 03:00:00,0.71,2.945,10.641,4.398,12.418,0.524,0,0,0,0
2019-01-05 04:00:00,0.581,2.94,10.857,4.87,12.525,0.579,0,0,0,0
2019-01-05 05:00:00,0.599,3.03,10.296,5.158,12.295,0.639,0,0,0,0
2019-01-05 06:00:00,0.521,3.1,9.887,5.779,12.588,0.674,0,0,0,0
2019-01-05 07:00:00,0.646,3.103,8.949,6.09,11.843,0.693,0,0,0,0
2019-01-05 08:00:00,0.513,3.109,8.362,6.167,11.042,0.692,0.021,0.001,0.036,0.009
2019-01-05 09:00:00,0.492,3.104,7.631,6.102,10.671,0.721,0.157,0.034,0.136,0.047
2019-01-05 10:00:00,0.452,3.115,7.085,6.04,9.941,0.688,0.374,0.148,0.307,0.068
2019-01-05 11:00:00,0.305,3.109,6.48,6.084,9.452,0.645,0.639,0.28,0.457,0.067
2019-01-05 12:00:00,0.193,3.089,5.892,5.916,8.973,0.659,0.71,0.344,0.526,0.061
2019-01-05 13:00:00,0.272,3.081,5.569,5.741,8.679,0.657,0.516,0.295,0.46,0.059
2019-01-05 14:00:00,0.285,3.077,4.891,5.703,8.059,0.654,0.253,0.214,0.284,0.043
2019-01-05 15:00:00,0.456,3.327,4.427,5.481,7.194,0.671,0.064,0.092,0.079,0.016
2019-01-05 16:00:00,0.383,3.357,4.33,5.327,6.821,0.689,0.001,0.006,0.003,0.002
2019-01-05 17:00:00,0.386,3.299,4.205,5.355,6.552,0.714,0,0,0,0
2019-01-05 18:00:00,0.522,3.282,4.297,5.427,6.051,0.758,0,0,0,0
2019-01-05 19:00:00,0.52,3.258,4.295,5.277,5.361,0.769,0,0,0,0
2019-01-05 20:00:00,0.521,3.578,4.351,5.076,4.988,0.746,0,0,0,0
2019-01-05 21:00:00,0.502,3.633,4.041,4.797,5.002,0.766,0,0,0,0
2019-01-05 22:00:00,0.493,3.521,3.57,4.568,4.765,0.764,0,0,0,0
2019-01-05 23:00:00,0.511,3.667,3.117,4.505,4.565,0.755,0,0,0,0
2019-01-06 00:00:00,0.29,3.741,3.05,4.303,4.324,0.701,0,0,0,0
2019-01-06 01:00:00,0.167,3.714,2.717,4.058,4.138,0.7,0,0,0,0
2019-01-06 02:00:00,0.106,3.461,2.359,3.96,3.832,0.667,0,0,0,0
2019-01-06 03:00:00,0.082,3.316,2.036,4.051,3.619,0.637,0,0,0,0
2019-01-06 04:00:00,0.079,3.056,1.806,3.979,3.513,0.642,0,0,0,0
2019-01-06 05:00:00,0.07,2.827,1.745,3.802,3.361,0.628,0,0,0,0
2019-01-06 06:00:00,0.078,2.5,1.529,3.357,3.003,0.633,0,0,0,0
2019-01-06 07:00:00,0.059,2.24,1.299,2.999,2.743,0.597,0,0,0,0
2019-01-06 08:00:00,0.037,2.375,1.023,2.816,2.573,0.566,0.026,0.004,0.042,0.009
2019-01-06 09:00:00,0.069,1.935,0.658,2.64,2.438,0.539,0.294,0.089,0.298,0.051
2019-01-06 10:00:00,0.063,2.136,0.45,2.366,2.171,0.482,0.692,0.268,0.658,0.121
2019-01-06 11:00:00,0.049,1.963,0.296,2.247,2.149,0.458,0.926,0.427,0.91,0.187
2019-01-06 12:00:00,0.019,1.673,0.249,2.242,2.624,0.392,0.959,0.5,0.977,0.205
2019-01-06 13:00:00,0.005,1.869,0.273,2.058,3.169,0.356,0.747,0.475,0.853,0.189
2019-01-06 14:00:00,0.005,1.875,0.317,1.885,3.329,0.323,0.423,0.351,0.517,0.144
2019-01-06 15:00:00,0,2.162,0.344,1.725,3.432,0.349,0.107,0.155,0.156,0.059
2019-01-06 16:00:00,0.009,2.555,0.353,1.67,3.733,0.361,0.001,0.011,0.008,0.007
2019-01-06 17:00:00,0.019,2.857,0.444,1.632,4.501,0.365,0,0,0,0
2019-01-06 18:00:00,0.039,2.986,0.491,1.666,5.06,0.365,0,0,0,0
2019-01-06 19:00:00,0.045,3.066,0.489,1.612,5.479,0.344,0,0,0,0
2019-01-06 20:00:00,0.097,2.463,0.471,1.578,5.607,0.32,0,0,0,0
2019-01-06 21:00:00,0.162,2.337,0.531,1.543,5.55,0.302,0,0,0,0
2019-01-06 22:00:00,0.16,2.827,0.793,1.4,4.915,0.3,0,0,0,0
2019-01-06 23:00:00,0.166,2.916,1.098,1.232,4.714,0.276,0,0,0,0
2019-01-07 00:00:00,0.185,2.709,1.35,1.206,5.042,0.268,0,0,0,0
2019-01-07 01:00:00,0.172,2.338,1.655,1.113,5.415,0.268,0,0,0,0
2019-01-07 02:00:00,0.181,2.175,1.917,1.076,5.719,0.262,0,0,0,0
2019-01-07 03:00:00,0.236,1.811,2.118,1.029,5.903,0.264,0,0,0,0
2019-01-07 04:00:00,0.213,1.957,2.516,1.105,5.487,0.241,0,0,0,0
2019-01-07 05:00:00,0.127,2.283,2.703,1.182,5.37,0.202,0,0,0,0
2019-01-07 06:00:00,0.076,1.914,2.573,1.278,5.37,0.192,0,0,0,0
2019-01-07 07:00:00,0.06,1.218,2.637,1.398,4.656,0.193,0,0,0,0
2019-01-07 08:00:00,0.062,0.832,2.827,1.376,4.037,0.166,0.02,0.006,0.034,0.011
2019-01-07 09:00:00,0.091,0.674,3.081,1.362,3.251,0.149,0.156,0.146,0.26,0.095
2019-01-07 10:00:00,0.122,1.22,3.225,1.276,2.937,0.142,0.355,0.378,0.581,0.218
2019-01-07 11:00:00,0.173,2.34,3.494,1.258,3.257,0.13,0.54,0.546,0.766,0.298
2019-01-07 12:00:00,0.171,3.401,3.749,1.542,4.096,0.135,0.613,0.592,0.766,0.325
2019-01-07 13:00:00,0.223,3.956,3.741,1.911,5.046,0.16,0.55,0.515,0.629,0.298
2019-01-07 14:00:00,0.295,4.073,3.469,2.271,6.237,0.17,0.286,0.38,0.378,0.223
2019-01-07 15:00:00,0.465,3.793,3.513,2.911,7.661,0.163,0.07,0.147,0.126,0.094
2019-01-07 16:00:00,0.649,3.579,4.029,3.629,9.036,0.191,0.001,0.011,0.007,0.013
2019-01-07 17:00:00,0.683,3.048,4.945,4.515,10.777,0.224,0,0,0,0
2019-01-07 18:00:00,0.669,3.088,6.217,5.397,12.076,0.314,0,0,0,0
2019-01-07 19:00:00,0.905,3.217,7.728,6.284,12.789,0.385,0,0,0,0
2019-01-07 20:00:00,1.018,3.286,9.636,7.002,13.363,0.511,0,0,0,0
2019-01-07 21:00:00,1.033,2.841,11.205,7.446,13.606,0.662,0,0,0,0
2019-01-07 22:00:00,1.03,2.561,12.082,7.227,12.611,0.765,0,0,0,0
2019-01-07 23:00:00,1.033,2.56,12.599,7.506,12.575,0.807,0,0,0,0
2019-01-08 00:00:00,1.03,2.479,12.739,7.472,12.749,0.883,0,0,0,0
2019-01-08 01:00:00,1.027,2.528,12.511,7.396,12.795,0.955,0,0,0,0
2019-01-08 02:00:00,1.022,2.445,12.251,7.324,13.127,1.01,0,0,0,0
2019-01-08 03:00:00,1.03,2.446,12.084,7.321,13.488,1.032,0,0,0,0
2019-01-08 04:00:00,1.032,2.101,12.111,7.203,13.701,1.016,0,0,0,0
2019-01-08 05:00:00,1.033,1.956,12.232,7.057,13.984,0.978,0,0,0,0
2019-01-08 06:00:00,1.023,2.025,12.649,7.454,14.739,0.97,0,0,0,0
2019-01-08 07:00:00,1.027,1.674,13.414,7.547,15.019,0.96,0,0,0,0
2019-01-08 08:00:00,1.029,1.572,13.815,7.698,15.171,0.944,0.019,0.01,0.046,0.013
2019-01-08 09:00:00,0.923,1.963,14.152,8.023,15.232,0.985,0.165,0.151,0.338,0.101
2019-01-08 10:00:00,0.662,2.67,14.182,8.168,14.973,1.041,0.37,0.401,0.778,0.266
2019-01-08 11:00:00,0.526,2.866,14.199,8.228,14.945,1.087,0.522,0.567,1.051,0.457
2019-01-08 12:00:00,0.465,3.019,14.761,8.197,14.723,1.129,0.472,0.849,1.138,0.554
2019-01-08 13:00:00,0.48,3.138,14.681,8.11,14.554,1.134,0.387,0.919,0.941,0.504
2019-01-08 14:00:00,0.843,3.361,14.247,8.03,14.197,1.181,0.233,0.663,0.542,0.348
2019-01-08 15:00:00,0.901,3.447,14.128,7.924,14.173,1.189,0.071,0.256,0.161,0.155
2019-01-08 16:00:00,0.953,3.261,13.993,8.226,14.437,1.197,0.003,0.019,0.009,0.019
2019-01-08 17:00:00,0.986,3.264,13.876,8.238,14.423,1.181,0,0,0,0
2019-01-08 18:00:00,0.992,3.451,13.597,8.13,14.289,1.169,0,0,0,0
2019-01-08 19:00:00,0.953,3.5,13.433,7.959,14.53,1.16,0,0,0,0
2019-01-08 20:00:00,0.937,3.529,13.119,7.987,14.519,1.139,0,0,0,0
2019-01-08 21:00:00,0.903,3.488,12.929,7.726,14.578,1.144,0,0,0,0
2019-01-08 22:00:00,0.982,3.473,12.554,7.098,13.903,1.116,0,0,0,0
2019-01-08 23:00:00,1.03,3.085,12.591,6.775,13.738,1.103,0,0,0,0
2019-01-09 00:00:00,1.031,2.95,12.69,6.516,13.55,1.107,0,0,0,0
2019-01-09 01:00:00,1.029,2.466,12.531,6.371,12.997,1.062,0,0,0,0
2019-01-09 02:00:00,1.033,2.452,12.546,6.289,12.534,1.037,0,0,0,0
2019-01-09 03:00:00,1.028,2.453,12.639,5.913,12.581,0.954,0,0,0,0
2019-01-09 04:00:00,1.029,2.454,12.703,5.594,12.582,0.883,0,0,0,0
2019-01-09 05:00:00,1.028,2.446,12.474,5.388,12.254,0.835,0,0,0,0
2019-01-09 06:00:00,1.014,2.846,12.241,5.293,12.175,0.94,0,0,0,0
2019-01-09 07:00:00,1.028,3.454,12.086,5.308,11.783,0.878,0,0,0,0
2019-01-09 08:00:00,1.027,3.715,11.768,5.152,11.795,0.779,0.014,0.01,0.039,0.013
2019-01-09 09:00:00,1.028,3.733,11.603,4.72,11.874,0.695,0.109,0.253,0.302,0.112
2019-01-09 10:00:00,1.026,3.736,11.691,4.61,11.688,0.679,0.252,0.73,0.742,0.223
2019-01-09 11:00:00,1.029,3.747,11.662,4.806,11.826,0.72,0.323,1.188,1.009,0.282
2019-01-09 12:00:00,1.028,3.892,11.756,5.378,11.328,0.741,0.32,1.172,1.027,0.295
2019-01-09 13:00:00,1.03,3.958,11.816,5.816,11.063,0.719,0.261,0.999,0.838,0.276
2019-01-09 14:00:00,1.029,3.96,11.728,5.787,10.678,0.697,0.156,0.68,0.489,0.228
2019-01-09 15:00:00,1.027,3.96,11.677,5.731,10.142,0.675,0.049,0.31,0.158,0.094
2019-01-09 16:00:00,1.027,3.996,11.557,5.688,9.83,0.654,0.001,0.029,0.008,0.015
2019-01-09 17:00:00,1.028,4.143,11.437,5.273,9.281,0.559,0,0,0,0
2019-01-09 18:00:00,1.027,4.137,11.223,5.104,9.223,0.544,0,0,0,0
2019-01-09 19:00:00,1.026,4.402,10.835,4.825,8.757,0.545,0,0,0,0
2019-01-09 20:00:00,1.029,4.355,10.175,4.395,8.155,0.523,0,0,0,0
2019-01-09 21:00:00,1.016,4.062,9.416,3.912,7.122,0.486,0,0,0,0
2019-01-09 22:00:00,0.989,3.608,8.674,3.233,6.166,0.438,0,0,0,0
2019-01-09 23:00:00,0.963,2.918,8.075,2.988,5.439,0.399,0,0,0,0
2019-01-10 00:00:00,0.868,2.197,7.557,2.642,4.738,0.402,0,0,0,0
2019-01-10 01:00:00,0.762,1.758,7.091,2.337,4.251,0.383,0,0,0,0
2019-01-10 02:00:00,0.618,1.372,6.556,1.972,3.823,0.386,0,0,0,0
2019-01-10 03:00:00,0.529,1.101,5.868,1.696,3.631,0.419,0,0,0,0
2019-01-10 04:00:00,0.473,0.696,5.564,1.656,3.38,0.429,0,0,0,0
2019-01-10 05:00:00,0.352,0.344,5.493,1.496,2.884,0.415,0,0,0,0
2019-01-10 06:00:00,0.256,0.184,5.252,1.242,2.453,0.411,0,0,0,0
2019-01-10 07:00:00,0.196,0.106,4.777,1.02,2.008,0.371,0,0,0,0
2019-01-10 08:00:00,0.126,0.064,4.173,0.883,1.703,0.326,0.027,0.012,0.037,0.012
2019-01-10 09:00:00,0.082,0.098,3.279,0.862,1.439,0.302,0.262,0.147,0.239,0.078
2019-01-10 10:00:00,0.048,0.054,2.68,0.788,1.191,0.257,0.627,0.358,0.47,0.159
2019-01-10 11:00:00,0.024,0.13,2.27,0.754,0.994,0.256,0.846,0.534,0.671,0.16
2019-01-10 12:00:00,0.003,0.165,2.019,0.715,0.924,0.24,0.904,0.64,0.732,0.147
2019-01-10 13:00:00,0,0.317,1.772,0.645,0.943,0.199,0.68,0.61,0.664,0.12
2019-01-10 14:00:00,0.002,0.278,1.56,0.568,1.001,0.185,0.373,0.462,0.422,0.071
2019-01-10 15:00:00,0.007,0.271,1.44,0.512,0.995,0.179,0.1,0.218,0.129,0.028
2019-01-10 16:00:00,0.008,0.363,1.352,0.472,1.056,0.159,0.002,0.022,0.008,0.006
2019-01-10 17:00:00,0.016,0.527,1.255,0.457,1.354,0.147,0,0,0,0
2019-01-10 18:00:00,0.027,0.735,1.151,0.456,1.778,0.124,0,0,0,0
2019-01-10 19:00:00,0.049,1.039,0.985,0.408,2.154,0.102,0,0,0,0
2019-01-10 20:00:00,0.091,1.324,0.908,0.431,2.196,0.05,0,0,0,0
2019-01-10 21:00:00,0.135,1.581,1.068,0.525,2.331,0.038,0,0,0,0
2019-01-10 22:00:00,0.203,1.704,1.244,0.582,2.765,0.026,0,0,0,0
2019-01-10 23:00:00,0.395,1.758,1.431,0.709,3.191,0.013,0,0,0,0
2019-01-11 00:00:00,0.521,1.734,1.766,0.833,3.46,0.005,0,0,0,0
2019-01-11 01:00:00,0.611,2.168,1.968,0.951,3.526,0.006,0,0,0,0
2019-01-11 02:00:00,0.853,3.016,2.067,1.141,3.656,0.005,0,0,0,0
2019-01-11 03:00:00,0.991,3.565,2.698,1.33,4.14,0.01,0,0,0,0
2019-01-11 04:00:00,0.999,3.583,3.502,1.43,4.43,0.015,0,0,0,0
2019-01-11 05:00:00,1.003,3.704,4.336,1.435,4.811,0.04,0,0,0,0
2019-01-11 06:00:00,0.983,3.942,4.838,1.421,5.512,0.084,0,0,0,0
2019-01-11 07:00:00,0.947,3.788,5.108,1.49,6.339,0.135,0,0,0,0
2019-01-11 08:00:00,0.861,3.78,5.183,1.624,6.703,0.163,0.013,0.006,0.053,0.01
2019-01-11 09:00:00,0.969,3.89,5.383,1.735,6.842,0.201,0.068,0.045,0.186,0.062
2019-01-11 10:00:00,0.997,3.796,5.879,1.817,7.302,0.267,0.154,0.131,0.355,0.124
2019-01-11 11:00:00,1.003,3.576,6.413,1.952,7.742,0.36,0.197,0.209,0.48,0.131
2019-01-11 12:00:00,1.003,3.631,7.238,2.268,8.478,0.404,0.244,0.239,0.525,0.125
2019-01-11 13:00:00,0.966,3.649,7.887,2.59,9.166,0.452,0.231,0.225,0.454,0.095
2019-01-11 14:00:00,0.923,3.665,8.12,2.836,9.862,0.502,0.141,0.197,0.289,0.049
2019-01-11 15:00:00,0.958,3.577,8.275,3.059,10.464,0.567,0.051,0.105,0.103,0.018
2019-01-11 16:00:00,0.886,3.368,8.653,3.406,10.451,0.614,0.002,0.01,0.01,0.002
2019-01-11 17:00:00,0.754,3.371,9.032,3.818,10.233,0.676,0,0,0,0
2019-01-11 18:00:00,0.632,3.567,9.224,4.016,9.899,0.659,0,0,0,0
2019-01-11 19:00:00,0.555,3.738,9.004,3.843,9.209,0.462,0,0,0,0
2019-01-11 20:00:00,0.323,3.91,8.91,3.903,8.821,0.335,0,0,0,0
2019-01-11 21:00:00,0.25,3.886,8.64,3.864,8.76,0.276,0,0,0,0
2019-01-11 22:00:00,0.158,3.856,8.582,3.727,8.361,0.257,0,0,0,0
2019-01-11 23:00:00,0.106,3.725,8.56,3.778,8.097,0.231,0,0,0,0
2019-01-12 00:00:00,0.075,3.693,8.284,3.723,7.771,0.233,0,0,0,0
2019-01-12 01:00:00,0.117,3.697,7.863,3.619,7.599,0.213,0,0,0,0
2019-01-12 02:00:00,0.064,3.614,7.334,3.614,7.463,0.206,0,0,0,0
2019-01-12 03:00:00,0.045,3.669,6.511,3.598,7.684,0.207,0,0,0,0
2019-01-12 04:00:00,0.099,4.055,6.019,3.542,7.936,0.223,0,0,0,0
2019-01-12 05:00:00,0.275,4.002,5.809,3.708,8.714,0.253,0,0,0,0
2019-01-12 06:00:00,0.424,3.839,5.709,4.102,9.616,0.276,0,0,0,0
2019-01-12 07:00:00,0.654,3.388,6.193,4.409,9.886,0.283,0,0,0,0
2019-01-12 08:00:00,0.567,3.548,6.67,4.72,9.905,0.289,0.013,0.003,0.037,0.008
2019-01-12 09:00:00,0.671,3.588,6.838,5.101,10.308,0.32,0.191,0.068,0.19,0.051
2019-01-12 10:00:00,0.835,3.601,7.562,5.451,11.032,0.389,0.5,0.166,0.356,0.108
2019-01-12 11:00:00,0.805,3.428,8.759,5.979,11.969,0.504,0.626,0.191,0.438,0.135
2019-01-12 12:00:00,0.824,3.708,9.524,6.486,12.555,0.633,0.627,0.242,0.46,0.146
2019-01-12 13:00:00,0.898,3.816,9.788,6.755,12.994,0.688,0.459,0.229,0.433,0.123
2019-01-12 14:00:00,0.939,3.824,10.226,6.886,13.071,0.776,0.223,0.157,0.317,0.083
2019-01-12 15:00:00,0.94,3.818,10.959,6.741,12.699,0.871,0.062,0.067,0.103,0.038
2019-01-12 16:00:00,0.949,3.81,11.771,6.688,12.232,0.947,0.002,0.007,0.006,0.007
2019-01-12 17:00:00,1.009,3.818,12.106,6.473,12.091,1,0,0,0,0
2019-01-12 18:00:00,1.018,3.825,12.141,6.402,12.38,0.925,0,0,0,0
2019-01-12 19:00:00,0.988,3.832,11.608,6.385,12.649,0.877,0,0,0,0
2019-01-12 20:00:00,1.004,3.83,11.184,6.246,12.751,0.918,0,0,0,0
2019-01-12 21:00:00,0.972,3.828,10.902,5.958,12.03,0.917,0,0,0,0
