"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind onshore Amprion","Wind onshore Tennet","Wind onshore Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2019-12-31T23:00:00.000Z,0.426,0.053,3.768,1.046,0.962,0.132,0,0,0,0
2019-12-31T23:15:00.000Z,0.399,0.084,3.692,1.086,1.001,0.121,0,0,0,0
2019-12-31T23:30:00.000Z,0.388,0.136,3.794,1.171,1.032,0.119,0,0,0,0
2019-12-31T23:45:00.000Z,0.43,0.208,3.871,1.182,1.07,0.121,0,0,0,0
2020-01-01T00:00:00.000Z,0.526,0.353,3.701,1.175,1.074,0.116,0,0,0,0
2020-01-01T00:15:00.000Z,0.672,0.477,3.34,1.143,1.115,0.124,0,0,0,0
2020-01-01T00:30:00.000Z,0.668,0.575,3.357,1.084,1.18,0.129,0,0,0,0
2020-01-01T00:45:00.000Z,0.693,0.68,3.372,0.999,1.269,0.135,0,0,0,0
2020-01-01T01:00:00.000Z,0.714,0.814,3.298,0.965,1.337,0.152,0,0,0,0
2020-01-01T01:15:00.000Z,0.762,0.892,3.205,0.967,1.381,0.146,0,0,0,0
2020-01-01T01:30:00.000Z,0.712,0.968,3.148,0.975,1.454,0.162,0,0,0,0
2020-01-01T01:45:00.000Z,0.725,1.051,2.959,0.995,1.534,0.17,0,0,0,0
2020-01-01T02:00:00.000Z,0.756,1.14,2.609,1.06,1.637,0.166,0,0,0,0
2020-01-01T02:15:00.000Z,0.787,1.281,2.395,1.101,1.672,0.168,0,0,0,0
2020-01-01T02:30:00.000Z,0.749,1.365,2.362,1.138,1.681,0.155,0,0,0,0
2020-01-01T02:45:00.000Z,0.762,1.389,2.33,1.198,1.731,0.161,0,0,0,0
2020-01-01T03:00:00.000Z,0.832,1.417,2.162,1.226,1.829,0.178,0,0,0,0
2020-01-01T03:15:00.000Z,0.881,1.449,2,1.267,1.862,0.191,0,0,0,0
2020-01-01T03:30:00.000Z,0.929,1.385,1.981,1.318,1.934,0.196,0,0,0,0
2020-01-01T03:45:00.000Z,0.937,1.334,1.979,1.327,1.967,0.216,0,0,0,0
2020-01-01T04:00:00.000Z,0.927,1.324,2.021,1.286,1.945,0.234,0,0,0,0
2020-01-01T04:15:00.000Z,0.933,1.271,2.03,1.265,1.932,0.255,0,0,0,0
2020-01-01T04:30:00.000Z,0.94,1.19,2.134,1.23,1.969,0.269,0,0,0,0
2020-01-01T04:45:00.000Z,0.945,1.106,2.203,1.185,1.942,0.276,0,0,0,0
2020-01-01T05:00:00.000Z,0.928,1.005,2.245,1.184,1.921,0.298,0,0,0,0
2020-01-01T05:15:00.000Z,0.924,0.958,2.223,1.183,1.791,0.3,0,0,0,0
2020-01-01T05:30:00.000Z,0.942,1,2.224,1.184,1.711,0.31,0,0,0,0
2020-01-01T05:45:00.000Z,0.967,1.037,2.145,1.14,1.735,0.319,0,0,0,0
2020-01-01T06:00:00.000Z,1.003,1.08,2.109,1.12,1.756,0.318,0,0,0,0
2020-01-01T06:15:00.000Z,1.018,1.113,2.065,1.11,1.772,0.316,0,0,0,0
2020-01-01T06:30:00.000Z,1.015,1.149,1.966,1.086,1.747,0.319,0,0,0,0
2020-01-01T06:45:00.000Z,1.018,1.21,1.963,1.055,1.66,0.332,0,0,0,0
2020-01-01T07:00:00.000Z,1.016,1.224,1.955,1.007,1.629,0.352,0,0,0.001,0.006
2020-01-01T07:15:00.000Z,1.016,1.245,1.969,1.015,1.668,0.361,0.013,0.011,0.055,0.024
2020-01-01T07:30:00.000Z,1.017,1.287,1.962,1.012,1.662,0.358,0.092,0.052,0.211,0.063
2020-01-01T07:45:00.000Z,1.013,1.3,1.872,1.019,1.72,0.351,0.211,0.136,0.453,0.16
2020-01-01T08:00:00.000Z,0.995,1.324,1.865,1.052,1.746,0.349,0.365,0.266,0.759,0.322
2020-01-01T08:15:00.000Z,0.984,1.318,1.829,1.054,1.739,0.34,0.567,0.418,1.102,0.522
2020-01-01T08:30:00.000Z,0.965,1.357,1.809,1.029,1.763,0.316,0.781,0.591,1.483,0.656
2020-01-01T08:45:00.000Z,0.946,1.454,1.752,1.056,1.849,0.329,1.05,0.782,1.89,0.769
2020-01-01T09:00:00.000Z,0.958,1.547,1.594,1.035,1.871,0.352,1.28,0.981,2.289,0.881
2020-01-01T09:15:00.000Z,0.958,1.561,1.542,1.011,1.921,0.345,1.492,1.185,2.679,0.961
2020-01-01T09:30:00.000Z,0.971,1.598,1.497,0.989,1.842,0.332,1.701,1.386,3.062,1.034
2020-01-01T09:45:00.000Z,0.97,1.596,1.513,0.953,1.781,0.309,1.957,1.578,3.397,1.137
2020-01-01T10:00:00.000Z,0.976,1.624,1.544,0.941,1.76,0.291,2.13,1.759,3.708,1.209
2020-01-01T10:15:00.000Z,0.981,1.671,1.541,0.909,1.715,0.268,2.267,1.924,3.975,1.3
2020-01-01T10:30:00.000Z,0.989,1.787,1.527,0.874,1.738,0.279,2.436,2.068,4.165,1.373
2020-01-01T10:45:00.000Z,0.999,1.947,1.557,0.793,1.745,0.227,2.498,2.181,4.337,1.454
2020-01-01T11:00:00.000Z,1.007,2.111,1.54,0.612,1.477,0.172,2.616,2.265,4.465,1.524
2020-01-01T11:15:00.000Z,1.017,2.288,1.6,0.581,1.611,0.161,2.587,2.33,4.546,1.558
2020-01-01T11:30:00.000Z,1.017,2.398,1.653,0.547,1.581,0.146,2.739,2.362,4.531,1.555
2020-01-01T11:45:00.000Z,1.017,2.559,1.942,0.49,1.333,0.125,2.679,2.38,4.478,1.511
2020-01-01T12:00:00.000Z,1.02,2.61,1.842,0.495,1.624,0.129,2.639,2.361,4.385,1.462
2020-01-01T12:15:00.000Z,1.013,2.624,1.883,0.446,1.696,0.128,2.522,2.293,4.187,1.438
2020-01-01T12:30:00.000Z,1.013,2.645,1.972,0.419,1.696,0.141,2.441,2.178,3.963,1.406
2020-01-01T12:45:00.000Z,1.013,2.522,1.947,0.398,1.631,0.176,2.297,2.025,3.686,1.309
2020-01-01T13:00:00.000Z,1.011,2.413,1.95,0.387,1.621,0.103,2.11,1.846,3.368,1.219
2020-01-01T13:15:00.000Z,1.012,2.305,1.922,0.392,1.64,0.1,1.845,1.645,3.014,1.096
2020-01-01T13:30:00.000Z,1.013,2.263,1.926,0.392,1.587,0.069,1.58,1.422,2.614,0.924
2020-01-01T13:45:00.000Z,1.019,2.257,1.898,0.388,1.576,0.083,1.255,1.189,2.161,0.77
2020-01-01T14:00:00.000Z,1.014,2.181,1.849,0.398,1.667,0.09,0.93,0.951,1.717,0.627
2020-01-01T14:15:00.000Z,0.997,2.003,1.868,0.44,1.714,0.099,0.571,0.714,1.257,0.459
2020-01-01T14:30:00.000Z,0.976,1.883,1.921,0.508,1.747,0.114,0.294,0.486,0.825,0.308
2020-01-01T14:45:00.000Z,0.968,1.849,1.963,0.582,1.742,0.12,0.094,0.287,0.439,0.179
2020-01-01T15:00:00.000Z,0.964,1.825,2.144,0.649,1.841,0.124,0.012,0.13,0.17,0.078
2020-01-01T15:15:00.000Z,0.979,1.896,2.396,0.674,2.014,0.136,0,0.033,0.034,0.025
2020-01-01T15:30:00.000Z,0.992,2.069,2.593,0.711,2.128,0.139,0,0.002,0,0.003
2020-01-01T15:45:00.000Z,0.993,2.191,2.778,0.746,2.229,0.146,0,0,0,0.002
2020-01-01T16:00:00.000Z,0.993,2.363,2.974,0.784,2.319,0.168,0,0,0,0
2020-01-01T16:15:00.000Z,0.994,2.605,3.048,0.846,2.406,0.184,0,0,0,0
2020-01-01T16:30:00.000Z,0.989,2.95,3.194,0.91,2.447,0.203,0,0,0,0
2020-01-01T16:45:00.000Z,0.984,3.096,3.282,0.947,2.578,0.237,0,0,0,0
2020-01-01T17:00:00.000Z,0.97,3.176,3.451,0.981,2.669,0.262,0,0,0,0
2020-01-01T17:15:00.000Z,0.971,3.398,3.603,1.017,2.833,0.283,0,0,0,0
2020-01-01T17:30:00.000Z,0.977,3.562,3.735,1.054,2.848,0.382,0,0,0,0
2020-01-01T17:45:00.000Z,0.971,3.75,3.843,1.116,2.886,0.377,0,0,0,0
2020-01-01T18:00:00.000Z,0.952,3.801,4.045,1.172,2.947,0.378,0,0,0,0
2020-01-01T18:15:00.000Z,0.95,3.785,4.029,1.203,2.967,0.383,0,0,0,0
2020-01-01T18:30:00.000Z,0.935,3.744,4.037,1.27,3.046,0.374,0,0,0,0
2020-01-01T18:45:00.000Z,0.946,3.693,4.2,1.356,3.146,0.371,0,0,0,0
2020-01-01T19:00:00.000Z,0.927,3.702,4.154,1.479,3.162,0.369,0,0,0,0
2020-01-01T19:15:00.000Z,0.88,3.59,4.175,1.561,3.227,0.354,0,0,0,0
2020-01-01T19:30:00.000Z,0.822,3.511,4.399,1.62,3.32,0.339,0,0,0,0
2020-01-01T19:45:00.000Z,0.789,3.378,4.398,1.675,3.372,0.322,0,0,0,0
2020-01-01T20:00:00.000Z,0.702,3.318,4.607,1.676,3.414,0.306,0,0,0,0
2020-01-01T20:15:00.000Z,0.638,3.382,4.614,1.629,3.48,0.292,0,0,0,0
2020-01-01T20:30:00.000Z,0.59,3.381,4.654,1.604,3.529,0.28,0,0,0,0
2020-01-01T20:45:00.000Z,0.577,3.478,4.6,1.602,3.401,0.272,0,0,0,0
2020-01-01T21:00:00.000Z,0.497,3.362,4.488,1.509,3.267,0.253,0,0,0,0
2020-01-01T21:15:00.000Z,0.486,3.216,4.285,1.454,3.087,0.243,0,0,0,0
2020-01-01T21:30:00.000Z,0.527,3.211,4.052,1.408,2.989,0.212,0,0,0,0
2020-01-01T21:45:00.000Z,0.509,3.242,3.94,1.414,2.927,0.203,0,0,0,0
2020-01-01T22:00:00.000Z,0.506,3.238,3.941,1.421,2.934,0.19,0,0,0,0
2020-01-01T22:15:00.000Z,0.557,3.23,3.988,1.436,2.959,0.208,0,0,0,0
2020-01-01T22:30:00.000Z,0.579,3.232,3.786,1.432,2.886,0.265,0,0,0,0
2020-01-01T22:45:00.000Z,0.597,3.332,3.675,1.44,2.884,0.258,0,0,0,0
2020-01-01T23:00:00.000Z,0.572,3.475,3.72,1.416,2.788,0.273,0,0,0,0
2020-01-01T23:15:00.000Z,0.658,3.603,3.681,1.372,2.749,0.272,0,0,0,0
2020-01-01T23:30:00.000Z,0.702,3.582,3.723,1.309,2.66,0.262,0,0,0,0
2020-01-01T23:45:00.000Z,0.751,3.53,3.631,1.268,2.575,0.248,0,0,0,0
2020-01-02T00:00:00.000Z,0.835,3.627,3.374,1.221,2.54,0.22,0,0,0,0
2020-01-02T00:15:00.000Z,0.859,3.727,3.222,1.219,2.529,0.187,0,0,0,0
2020-01-02T00:30:00.000Z,0.842,3.817,3.183,1.169,2.643,0.15,0,0,0,0
2020-01-02T00:45:00.000Z,0.812,3.914,3.222,1.117,2.669,0.12,0,0,0,0
2020-01-02T01:00:00.000Z,0.724,4.08,3.218,1.125,2.535,0.098,0,0,0,0
2020-01-02T01:15:00.000Z,0.715,4.269,3.148,1.116,2.478,0.101,0,0,0,0
2020-01-02T01:30:00.000Z,0.719,4.393,3.129,1.066,2.453,0.092,0,0,0,0
2020-01-02T01:45:00.000Z,0.732,4.401,3.005,1.012,2.345,0.081,0,0,0,0
2020-01-02T02:00:00.000Z,0.722,4.45,2.96,0.96,2.281,0.072,0,0,0,0
2020-01-02T02:15:00.000Z,0.676,4.476,2.937,0.886,2.344,0.07,0,0,0,0
2020-01-02T02:30:00.000Z,0.695,4.502,2.854,0.858,2.374,0.072,0,0,0,0
2020-01-02T02:45:00.000Z,0.7,4.56,2.804,0.864,2.478,0.072,0,0,0,0
2020-01-02T03:00:00.000Z,0.724,4.57,2.702,0.84,2.464,0.072,0,0,0,0
2020-01-02T03:15:00.000Z,0.785,4.532,2.683,0.826,2.532,0.088,0,0,0,0
2020-01-02T03:30:00.000Z,0.79,4.488,2.79,0.829,2.624,0.095,0,0,0,0
2020-01-02T03:45:00.000Z,0.815,4.433,2.897,0.795,2.71,0.096,0,0,0,0
2020-01-02T04:00:00.000Z,0.827,4.382,3.037,0.751,2.73,0.096,0,0,0,0
2020-01-02T04:15:00.000Z,0.772,4.367,3.248,0.742,2.765,0.102,0,0,0,0
2020-01-02T04:30:00.000Z,0.741,4.354,3.328,0.719,2.829,0.105,0,0,0,0
2020-01-02T04:45:00.000Z,0.726,4.407,3.533,0.72,2.875,0.102,0,0,0,0
2020-01-02T05:00:00.000Z,0.745,4.492,3.651,0.729,3.034,0.109,0,0,0,0
2020-01-02T05:15:00.000Z,0.79,4.597,3.777,0.733,3.076,0.116,0,0,0,0
2020-01-02T05:30:00.000Z,0.778,4.67,3.991,0.758,3.118,0.124,0,0,0,0
2020-01-02T05:45:00.000Z,0.766,4.692,4.293,0.738,3.192,0.131,0,0,0,0
2020-01-02T06:00:00.000Z,0.773,4.658,4.479,0.731,3.196,0.122,0,0,0,0
2020-01-02T06:15:00.000Z,0.757,4.664,4.557,0.782,3.239,0.149,0,0,0,0
2020-01-02T06:30:00.000Z,0.742,4.617,4.73,0.75,3.332,0.143,0,0,0,0
2020-01-02T06:45:00.000Z,0.753,4.602,4.649,0.734,3.417,0.131,0,0,0,0
2020-01-02T07:00:00.000Z,0.801,4.579,4.648,0.752,3.333,0.125,0,0,0.001,0.004
2020-01-02T07:15:00.000Z,0.81,4.626,4.567,0.749,3.347,0.129,0.035,0.009,0.056,0.014
2020-01-02T07:30:00.000Z,0.807,4.65,4.519,0.783,3.342,0.125,0.209,0.035,0.19,0.035
2020-01-02T07:45:00.000Z,0.821,4.773,4.699,0.807,3.348,0.125,0.53,0.081,0.421,0.096
2020-01-02T08:00:00.000Z,0.806,5.048,4.735,0.799,3.27,0.114,0.907,0.147,0.699,0.189
2020-01-02T08:15:00.000Z,0.761,5.206,4.621,0.822,3.294,0.106,1.2,0.234,0.984,0.312
2020-01-02T08:30:00.000Z,0.759,5.248,4.61,0.867,3.301,0.108,1.573,0.335,1.298,0.404
2020-01-02T08:45:00.000Z,0.736,5.074,4.642,0.908,3.301,0.108,1.788,0.441,1.616,0.458
2020-01-02T09:00:00.000Z,0.731,5.092,4.458,0.945,3.291,0.106,2.1,0.556,1.903,0.554
2020-01-02T09:15:00.000Z,0.714,5.335,4.368,1.007,3.24,0.102,2.409,0.664,2.156,0.566
2020-01-02T09:30:00.000Z,0.703,5.437,4.298,1.079,3.176,0.097,2.697,0.754,2.358,0.625
2020-01-02T09:45:00.000Z,0.701,5.555,4.146,1.136,3.109,0.092,3.138,0.842,2.547,0.668
2020-01-02T10:00:00.000Z,0.707,5.659,3.774,1.116,3.127,0.079,3.331,0.928,2.675,0.729
2020-01-02T10:15:00.000Z,0.715,5.713,3.455,1.147,3.216,0.072,3.554,1.018,2.758,0.776
2020-01-02T10:30:00.000Z,0.724,5.738,3.259,1.168,3.07,0.087,3.613,1.082,2.818,0.813
2020-01-02T10:45:00.000Z,0.703,5.748,3.125,1.174,3.009,0.087,3.722,1.133,2.854,0.886
2020-01-02T11:00:00.000Z,0.664,5.717,2.925,1.203,3.001,0.087,3.839,1.172,2.855,0.913
2020-01-02T11:15:00.000Z,0.643,5.75,2.815,1.212,3.003,0.088,3.718,1.194,2.812,0.945
2020-01-02T11:30:00.000Z,0.681,5.776,2.506,1.231,3.095,0.088,3.817,1.179,2.75,0.938
2020-01-02T11:45:00.000Z,0.669,5.729,2.265,1.186,3.219,0.085,3.632,1.134,2.645,0.921
2020-01-02T12:00:00.000Z,0.66,5.737,2.22,1.153,3.238,0.075,3.437,1.087,2.46,0.902
2020-01-02T12:15:00.000Z,0.629,5.752,2.348,1.223,3.376,0.069,3.29,1.048,2.309,0.863
2020-01-02T12:30:00.000Z,0.578,5.788,2.419,1.249,3.441,0.072,3.057,0.981,2.124,0.845
2020-01-02T12:45:00.000Z,0.6,5.801,2.491,1.235,3.575,0.075,2.814,0.906,1.925,0.791
2020-01-02T13:00:00.000Z,0.627,5.861,2.508,1.248,3.518,0.084,2.58,0.814,1.702,0.751
2020-01-02T13:15:00.000Z,0.605,5.899,2.623,1.25,3.437,0.09,2.062,0.714,1.475,0.636
2020-01-02T13:30:00.000Z,0.595,5.88,2.852,1.377,3.671,0.094,1.763,0.615,1.248,0.538
2020-01-02T13:45:00.000Z,0.609,5.862,3.075,1.485,3.927,0.092,1.391,0.501,1.007,0.465
2020-01-02T14:00:00.000Z,0.604,5.748,3.199,1.582,3.941,0.107,0.97,0.384,0.768,0.387
2020-01-02T14:15:00.000Z,0.615,5.817,3.324,1.783,3.963,0.104,0.582,0.279,0.536,0.284
2020-01-02T14:30:00.000Z,0.612,5.876,3.346,1.817,3.967,0.107,0.276,0.185,0.335,0.179
2020-01-02T14:45:00.000Z,0.624,5.903,3.644,1.883,4.04,0.115,0.076,0.105,0.163,0.101
2020-01-02T15:00:00.000Z,0.601,5.915,3.878,2.011,4.008,0.115,0.009,0.045,0.06,0.053
2020-01-02T15:15:00.000Z,0.58,5.924,4.284,2.117,4.088,0.122,0,0.012,0.012,0.017
2020-01-02T15:30:00.000Z,0.539,5.938,4.633,2.136,4.104,0.139,0,0.001,0,0.002
2020-01-02T15:45:00.000Z,0.552,5.954,4.885,2.179,4.183,0.137,0,0,0,0
2020-01-02T16:00:00.000Z,0.576,5.951,5.285,2.294,4.216,0.144,0,0,0,0
2020-01-02T16:15:00.000Z,0.603,5.958,5.707,2.378,4.402,0.161,0,0,0,0
2020-01-02T16:30:00.000Z,0.67,5.953,6.139,2.492,4.5,0.17,0,0,0,0
2020-01-02T16:45:00.000Z,0.7,5.947,6.457,2.551,4.582,0.172,0,0,0,0
2020-01-02T17:00:00.000Z,0.712,5.965,6.77,2.551,4.575,0.175,0,0,0,0
2020-01-02T17:15:00.000Z,0.704,5.972,7.189,2.674,4.701,0.166,0,0,0,0
2020-01-02T17:30:00.000Z,0.747,5.989,7.424,2.797,4.716,0.146,0,0,0,0
2020-01-02T17:45:00.000Z,0.786,6.001,7.65,2.875,4.871,0.165,0,0,0,0
2020-01-02T18:00:00.000Z,0.782,6.015,7.61,2.961,5.104,0.174,0,0,0,0
2020-01-02T18:15:00.000Z,0.774,6.016,7.507,3.074,5.304,0.198,0,0,0,0
2020-01-02T18:30:00.000Z,0.792,6.015,7.365,3.199,5.4,0.214,0,0,0,0
2020-01-02T18:45:00.000Z,0.776,6.012,7.272,3.312,5.542,0.219,0,0,0,0
2020-01-02T19:00:00.000Z,0.789,6.004,7.142,3.388,5.746,0.245,0,0,0,0
2020-01-02T19:15:00.000Z,0.837,6.008,7.037,3.439,6.032,0.268,0,0,0,0
2020-01-02T19:30:00.000Z,0.872,6.025,6.879,3.572,6.085,0.291,0,0,0,0
2020-01-02T19:45:00.000Z,0.892,6.028,6.775,3.758,6.263,0.317,0,0,0,0
2020-01-02T20:00:00.000Z,0.924,6.011,6.645,3.809,6.386,0.336,0,0,0,0
2020-01-02T20:15:00.000Z,0.94,6.029,6.66,3.803,6.606,0.343,0,0,0,0
2020-01-02T20:30:00.000Z,0.955,6.036,6.625,3.87,6.599,0.364,0,0,0,0
2020-01-02T20:45:00.000Z,0.956,5.752,6.621,4.019,6.768,0.354,0,0,0,0
2020-01-02T21:00:00.000Z,0.946,5.738,6.569,3.962,6.61,0.356,0,0,0,0
2020-01-02T21:15:00.000Z,0.986,5.724,6.552,4.02,6.786,0.377,0,0,0,0
2020-01-02T21:30:00.000Z,1.002,5.73,6.281,4.06,6.836,0.409,0,0,0,0
2020-01-02T21:45:00.000Z,1.006,5.733,6.28,4.078,6.775,0.414,0,0,0,0
2020-01-02T22:00:00.000Z,1.011,5.735,6.08,4.16,6.872,0.417,0,0,0,0
2020-01-02T22:15:00.000Z,1.018,5.739,5.874,4.217,7.117,0.45,0,0,0,0
2020-01-02T22:30:00.000Z,1.024,5.736,5.809,4.266,7.346,0.486,0,0,0,0
2020-01-02T22:45:00.000Z,1.015,5.728,5.861,4.314,7.479,0.494,0,0,0,0
2020-01-02T23:00:00.000Z,0.979,5.727,5.952,4.361,7.584,0.507,0,0,0,0
2020-01-02T23:15:00.000Z,0.984,5.735,6.118,4.468,7.718,0.508,0,0,0,0
2020-01-02T23:30:00.000Z,1.009,5.735,6.229,4.571,7.815,0.506,0,0,0,0
2020-01-02T23:45:00.000Z,0.995,5.739,6.458,4.63,7.989,0.528,0,0,0,0
2020-01-03T00:00:00.000Z,0.996,5.741,6.569,4.726,8.092,0.559,0,0,0,0
2020-01-03T00:15:00.000Z,1.008,5.74,6.677,4.76,8.211,0.57,0,0,0,0
2020-01-03T00:30:00.000Z,1.017,5.74,6.9,4.816,8.228,0.553,0,0,0,0
2020-01-03T00:45:00.000Z,1.012,5.737,7.07,4.811,8.204,0.586,0,0,0,0
2020-01-03T01:00:00.000Z,1.002,5.732,7.167,4.827,8.252,0.576,0,0,0,0
2020-01-03T01:15:00.000Z,0.993,5.739,7.191,4.946,8.304,0.584,0,0,0,0
2020-01-03T01:30:00.000Z,0.993,5.675,7.223,4.999,8.456,0.575,0,0,0,0
2020-01-03T01:45:00.000Z,0.995,5.626,7.199,5.093,8.504,0.591,0,0,0,0
2020-01-03T02:00:00.000Z,1.005,5.617,7.369,5.108,8.602,0.608,0,0,0,0
2020-01-03T02:15:00.000Z,1.009,5.617,7.409,5.153,8.712,0.603,0,0,0,0
2020-01-03T02:30:00.000Z,1.019,5.617,7.589,5.191,8.782,0.593,0,0,0,0
2020-01-03T02:45:00.000Z,1.023,5.616,7.728,5.299,8.989,0.607,0,0,0,0
2020-01-03T03:00:00.000Z,1.018,5.621,8.038,5.323,8.895,0.618,0,0,0,0
2020-01-03T03:15:00.000Z,1.01,5.615,8.154,5.36,9.023,0.626,0,0,0,0
2020-01-03T03:30:00.000Z,1.001,5.607,8.342,5.322,9.04,0.624,0,0,0,0
2020-01-03T03:45:00.000Z,0.993,5.608,8.525,5.336,9.008,0.606,0,0,0,0
2020-01-03T04:00:00.000Z,0.992,5.606,8.54,5.583,9.164,0.619,0,0,0,0
2020-01-03T04:15:00.000Z,0.989,5.606,8.734,5.686,9.183,0.63,0,0,0,0
2020-01-03T04:30:00.000Z,1.007,5.612,8.778,5.756,9.068,0.664,0,0,0,0
2020-01-03T04:45:00.000Z,1.012,5.608,8.852,5.757,9.102,0.699,0,0,0,0
2020-01-03T05:00:00.000Z,1.014,5.606,9.122,5.894,9.647,0.718,0,0,0,0
2020-01-03T05:15:00.000Z,1.02,5.612,9.304,5.898,9.668,0.802,0,0,0,0
2020-01-03T05:30:00.000Z,1.016,5.623,9.565,5.902,9.743,0.767,0,0,0,0
2020-01-03T05:45:00.000Z,1.021,5.622,9.904,5.868,9.725,0.752,0,0,0,0
2020-01-03T06:00:00.000Z,1.024,5.618,9.883,5.945,9.703,0.731,0,0,0,0
2020-01-03T06:15:00.000Z,1.028,5.594,9.881,6.048,9.707,0.726,0,0,0,0
2020-01-03T06:30:00.000Z,1.024,5.546,10.143,6.243,9.792,0.73,0,0,0,0
2020-01-03T06:45:00.000Z,1.026,5.467,10.203,6.253,9.834,0.705,0,0,0,0
2020-01-03T07:00:00.000Z,1.023,5.458,10.17,6.281,9.891,0.724,0,0,0.002,0.001
2020-01-03T07:15:00.000Z,1.023,5.44,10.212,6.23,9.934,0.724,0.005,0.017,0.06,0.006
2020-01-03T07:30:00.000Z,1.025,5.378,9.742,6.267,9.921,0.733,0.038,0.075,0.176,0.021
2020-01-03T07:45:00.000Z,1.026,5.309,9.723,6.258,10.169,0.757,0.071,0.14,0.34,0.074
2020-01-03T08:00:00.000Z,1.025,5.257,9.379,6.255,10.285,0.805,0.129,0.208,0.541,0.165
2020-01-03T08:15:00.000Z,1.025,5.122,9.284,6.308,10.393,0.813,0.183,0.266,0.717,0.281
2020-01-03T08:30:00.000Z,1.024,4.814,9.152,6.342,10.459,0.816,0.243,0.358,0.905,0.404
2020-01-03T08:45:00.000Z,1.025,4.61,9.198,6.459,10.432,0.805,0.275,0.432,1.1,0.497
2020-01-03T09:00:00.000Z,1.022,4.469,9.188,6.481,10.386,0.816,0.29,0.497,1.298,0.544
2020-01-03T09:15:00.000Z,1.02,4.454,9.687,6.539,10.378,0.824,0.325,0.582,1.486,0.603
2020-01-03T09:30:00.000Z,1.025,4.512,9.583,6.594,10.574,0.813,0.356,0.619,1.664,0.655
2020-01-03T09:45:00.000Z,1.029,4.333,9.708,6.721,10.63,0.845,0.361,0.672,1.786,0.715
2020-01-03T10:00:00.000Z,1.028,4.093,9.757,6.801,10.606,0.843,0.373,0.707,1.87,0.782
2020-01-03T10:15:00.000Z,1.025,4.024,9.785,6.828,10.585,0.889,0.373,0.749,1.937,0.816
2020-01-03T10:30:00.000Z,1.027,3.784,9.829,6.783,10.574,0.926,0.4,0.831,1.971,0.84
2020-01-03T10:45:00.000Z,1.026,3.555,9.86,6.782,10.498,0.933,0.39,0.898,2.002,0.917
2020-01-03T11:00:00.000Z,1.023,3.19,9.778,6.815,10.433,0.946,0.418,0.865,1.959,0.978
2020-01-03T11:15:00.000Z,1.024,2.668,9.648,6.821,10.394,0.923,0.423,0.827,1.932,0.981
2020-01-03T11:30:00.000Z,1.024,2.487,9.514,6.748,10.457,0.933,0.401,0.799,1.845,0.955
2020-01-03T11:45:00.000Z,1.022,2.794,9.55,6.903,10.287,0.962,0.389,0.739,1.722,0.856
2020-01-03T12:00:00.000Z,1.024,2.919,9.628,6.967,10.06,0.996,0.373,0.663,1.532,0.753
2020-01-03T12:15:00.000Z,1.021,3.178,9.667,6.994,9.937,0.962,0.352,0.622,1.379,0.667
2020-01-03T12:30:00.000Z,1.016,3.549,9.554,7.043,9.704,0.961,0.321,0.547,1.251,0.569
2020-01-03T12:45:00.000Z,1.014,4.323,9.721,7.096,9.502,0.966,0.293,0.468,1.112,0.473
2020-01-03T13:00:00.000Z,1.018,4.82,9.704,7.212,9.185,0.963,0.261,0.402,0.971,0.405
2020-01-03T13:15:00.000Z,1.021,4.582,9.756,7.349,9.012,0.979,0.224,0.348,0.825,0.373
2020-01-03T13:30:00.000Z,1.025,4.194,9.811,7.463,8.836,0.933,0.181,0.3,0.688,0.332
2020-01-03T13:45:00.000Z,1.026,3.862,9.771,7.538,8.746,0.978,0.147,0.262,0.542,0.278
2020-01-03T14:00:00.000Z,1.024,3.573,9.908,7.642,8.978,1.009,0.107,0.212,0.415,0.228
2020-01-03T14:15:00.000Z,1.017,3.487,9.844,7.684,9.161,1.016,0.071,0.167,0.298,0.171
2020-01-03T14:30:00.000Z,1.001,3.835,9.889,7.677,8.979,1.028,0.041,0.126,0.195,0.113
2020-01-03T14:45:00.000Z,0.995,4.404,9.878,7.739,9.115,1.07,0.017,0.079,0.108,0.054
2020-01-03T15:00:00.000Z,0.996,4.862,9.912,7.693,9.09,1.106,0.004,0.033,0.042,0.021
2020-01-03T15:15:00.000Z,0.927,4.999,9.921,7.627,9.125,1.139,0,0.007,0.008,0.009
2020-01-03T15:30:00.000Z,0.754,5.213,10.162,7.624,8.889,1.156,0,0.001,0,0.001
2020-01-03T15:45:00.000Z,0.728,5.455,10.208,7.63,8.922,1.162,0,0,0,0
2020-01-03T16:00:00.000Z,0.726,5.578,9.995,7.585,8.994,1.157,0,0,0,0
2020-01-03T16:15:00.000Z,0.738,5.588,9.977,7.616,9.114,1.17,0,0,0,0
2020-01-03T16:30:00.000Z,0.587,5.594,10.349,7.713,9.492,1.205,0,0,0,0
2020-01-03T16:45:00.000Z,0.405,5.555,10.721,7.786,9.686,1.227,0,0,0,0
2020-01-03T17:00:00.000Z,0.487,5.633,10.533,7.763,9.997,1.215,0,0,0,0
2020-01-03T17:15:00.000Z,0.388,5.626,10.682,7.725,10.208,1.23,0,0,0,0
