"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind onshore Amprion","Wind onshore Tennet","Wind onshore Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2016-12-31T23:00:00.000Z,0.332,2.971,5.161,1.068,5.821,0.07,0,0,0,0
2017-01-01T00:00:00.000Z,0.332,2.972,5.269,1.084,5.632,0.075,0,0,0,0
2017-01-01T01:00:00.000Z,0.332,2.967,5.096,1.09,5.541,0.054,0,0,0,0
2017-01-01T02:00:00.000Z,0.331,2.969,4.824,1.024,5.525,0.058,0,0,0,0
2017-01-01T03:00:00.000Z,0.331,2.967,4.771,0.968,5.764,0.064,0,0,0,0
2017-01-01T04:00:00.000Z,0.332,2.958,4.835,0.972,6.063,0.094,0,0,0,0
2017-01-01T05:00:00.000Z,0.332,2.856,5.168,0.846,6.581,0.121,0,0,0,0
2017-01-01T06:00:00.000Z,0.329,2.554,5.631,0.804,6.458,0.127,0,0,0,0.001
2017-01-01T07:00:00.000Z,0.329,2.332,6.038,0.774,6.203,0.141,0.09,0.04,0.088,0.044
2017-01-01T08:00:00.000Z,0.328,2.277,6.017,0.813,6.167,0.12,0.683,0.347,0.59,0.35
2017-01-01T09:00:00.000Z,0.329,1.979,5.23,0.829,6.033,0.104,1.413,0.882,1.368,0.81
2017-01-01T10:00:00.000Z,0.328,1.842,4.399,0.78,5.838,0.114,1.899,1.456,2.051,1.143
2017-01-01T11:00:00.000Z,0.328,1.624,3.97,0.725,5.471,0.118,2.07,1.842,2.355,1.373
2017-01-01T12:00:00.000Z,0.32,1.107,3.889,0.723,4.875,0.107,1.66,1.728,2.176,1.298
2017-01-01T13:00:00.000Z,0.165,0.621,3.835,0.871,4.232,0.105,0.956,1.125,1.509,0.922
2017-01-01T14:00:00.000Z,0.095,0.353,3.591,1.016,3.835,0.105,0.239,0.424,0.598,0.367
2017-01-01T15:00:00.000Z,0.105,0.421,3.788,1.134,3.57,0.129,0.002,0.028,0.061,0.041
2017-01-01T16:00:00.000Z,0.131,0.465,4.056,1.246,3.667,0.173,0,0,0,0
2017-01-01T17:00:00.000Z,0.106,0.65,4.363,1.202,3.309,0.245,0,0,0,0
2017-01-01T18:00:00.000Z,0.111,0.82,4.69,1.091,3.248,0.268,0,0,0,0
2017-01-01T19:00:00.000Z,0.153,1.43,5.186,0.985,3.078,0.263,0,0,0,0
2017-01-01T20:00:00.000Z,0.199,1.782,5.556,0.955,2.818,0.224,0,0,0,0
2017-01-01T21:00:00.000Z,0.232,2.215,5.709,0.987,2.964,0.231,0,0,0,0
2017-01-01T22:00:00.000Z,0.209,2.505,5.434,0.909,2.936,0.267,0,0,0,0
2017-01-01T23:00:00.000Z,0.168,2.792,5.123,0.933,3.089,0.284,0,0,0,0
2017-01-02T00:00:00.000Z,0.182,2.812,5.056,0.98,3.585,0.294,0,0,0,0
2017-01-02T01:00:00.000Z,0.118,2.533,5.185,0.974,3.655,0.245,0,0,0,0
2017-01-02T02:00:00.000Z,0.185,2.213,5.297,0.954,3.893,0.152,0,0,0,0
2017-01-02T03:00:00.000Z,0.256,1.849,5.111,0.958,3.688,0.127,0,0,0,0
2017-01-02T04:00:00.000Z,0.245,1.794,5.086,0.971,3.659,0.108,0,0,0,0
2017-01-02T05:00:00.000Z,0.193,1.855,4.955,1.012,3.998,0.116,0,0,0,0
2017-01-02T06:00:00.000Z,0.16,1.509,5.029,0.997,4.118,0.111,0,0,0,0
2017-01-02T07:00:00.000Z,0.182,1.503,5.051,1.121,3.443,0.108,0.017,0.025,0.04,0.022
2017-01-02T08:00:00.000Z,0.219,1.818,4.854,1.065,2.478,0.084,0.126,0.181,0.292,0.122
2017-01-02T09:00:00.000Z,0.171,2.315,4.773,0.957,2.015,0.09,0.309,0.396,0.561,0.273
2017-01-02T10:00:00.000Z,0.24,2.543,4.308,0.93,1.703,0.1,0.574,0.588,0.778,0.335
2017-01-02T11:00:00.000Z,0.263,2.599,4.26,0.943,1.907,0.106,0.693,0.822,0.898,0.325
2017-01-02T12:00:00.000Z,0.26,2.303,4.139,0.935,2.357,0.102,0.544,0.838,0.803,0.241
2017-01-02T13:00:00.000Z,0.173,2.528,3.917,0.851,2.928,0.113,0.314,0.59,0.472,0.142
2017-01-02T14:00:00.000Z,0.174,2.336,3.608,0.903,3.432,0.11,0.078,0.268,0.16,0.038
2017-01-02T15:00:00.000Z,0.224,2.388,3.644,1.006,3.682,0.098,0.001,0.028,0.017,0.007
2017-01-02T16:00:00.000Z,0.169,2.727,3.889,1.156,4.107,0.08,0,0,0,0
2017-01-02T17:00:00.000Z,0.179,2.852,4.092,1.242,4.991,0.084,0,0,0,0
2017-01-02T18:00:00.000Z,0.136,2.724,4.517,1.291,5.152,0.081,0,0,0,0
2017-01-02T19:00:00.000Z,0.095,2.762,4.583,1.301,5.087,0.079,0,0,0,0
2017-01-02T20:00:00.000Z,0.086,2.623,4.928,1.309,5.244,0.058,0,0,0,0
2017-01-02T21:00:00.000Z,0.084,2.695,5.166,1.344,5.391,0.041,0,0,0,0
2017-01-02T22:00:00.000Z,0.088,2.564,5.944,1.365,5.678,0.039,0,0,0,0
2017-01-02T23:00:00.000Z,0.096,2.434,6.601,1.409,5.929,0.032,0,0,0,0
2017-01-03T00:00:00.000Z,0.095,2.377,6.756,1.569,5.812,0.031,0,0,0,0
2017-01-03T01:00:00.000Z,0.068,2.5,7.15,1.679,5.69,0.04,0,0,0,0
2017-01-03T02:00:00.000Z,0.084,2.585,7.554,1.764,6.174,0.044,0,0,0,0
2017-01-03T03:00:00.000Z,0.107,2.83,7.754,1.816,6.31,0.039,0,0,0,0
2017-01-03T04:00:00.000Z,0.144,2.915,8.326,1.892,6.418,0.039,0,0,0,0
2017-01-03T05:00:00.000Z,0.174,2.938,8.793,1.98,6.82,0.051,0,0,0,0
2017-01-03T06:00:00.000Z,0.255,2.942,9.028,2.112,7.732,0.075,0,0,0,0
2017-01-03T07:00:00.000Z,0.263,2.949,8.922,2.315,8.206,0.098,0.012,0.004,0.019,0.037
2017-01-03T08:00:00.000Z,0.282,2.955,9.304,2.402,9.024,0.114,0.122,0.109,0.081,0.199
2017-01-03T09:00:00.000Z,0.289,2.95,9.71,2.754,10.094,0.113,0.285,0.312,0.182,0.334
2017-01-03T10:00:00.000Z,0.325,2.935,10.476,2.999,10.885,0.106,0.368,0.634,0.317,0.42
2017-01-03T11:00:00.000Z,0.318,2.933,10.949,3.219,11.551,0.129,0.374,0.835,0.375,0.477
2017-01-03T12:00:00.000Z,0.321,2.94,11.566,3.381,11.889,0.134,0.332,0.68,0.372,0.446
2017-01-03T13:00:00.000Z,0.328,2.936,11.803,3.562,12.065,0.137,0.203,0.398,0.243,0.33
2017-01-03T14:00:00.000Z,0.33,2.928,12.237,3.811,12.496,0.167,0.052,0.151,0.084,0.139
2017-01-03T15:00:00.000Z,0.331,2.929,12.646,4.124,12.823,0.205,0.001,0.014,0.012,0.022
2017-01-03T16:00:00.000Z,0.332,2.93,12.892,4.418,13.084,0.261,0,0,0,0
2017-01-03T17:00:00.000Z,0.332,2.93,13.059,4.675,13.427,0.317,0,0,0,0
2017-01-03T18:00:00.000Z,0.332,2.924,13.139,4.834,13.609,0.382,0,0,0,0
2017-01-03T19:00:00.000Z,0.332,2.894,13.139,5.115,13.794,0.419,0,0,0,0
2017-01-03T20:00:00.000Z,0.331,2.815,13.104,5.207,13.835,0.431,0,0,0,0
2017-01-03T21:00:00.000Z,0.332,2.871,13.078,4.96,12.989,0.475,0,0,0,0
2017-01-03T22:00:00.000Z,0.332,2.884,12.878,5.021,12.818,0.479,0,0,0,0
2017-01-03T23:00:00.000Z,0.331,2.556,11.919,4.922,12.413,0.509,0,0,0,0
2017-01-04T00:00:00.000Z,0.331,2.447,11.772,4.84,11.833,0.534,0,0,0,0
2017-01-04T01:00:00.000Z,0.329,2.21,11.633,4.657,11.635,0.514,0,0,0,0
2017-01-04T02:00:00.000Z,0.329,2.534,11.198,4.511,11.546,0.515,0,0,0,0
2017-01-04T03:00:00.000Z,0.332,2.454,11.335,4.529,11.486,0.564,0,0,0,0
2017-01-04T04:00:00.000Z,0.332,2.237,11.616,4.593,11.534,0.526,0,0,0,0
2017-01-04T05:00:00.000Z,0.331,2.358,11.619,4.721,12.188,0.484,0,0,0,0
2017-01-04T06:00:00.000Z,0.332,2.35,12.527,4.657,12.28,0.481,0,0,0,0
2017-01-04T07:00:00.000Z,0.332,2.514,13.471,4.416,12.163,0.483,0.024,0.003,0.014,0.007
2017-01-04T08:00:00.000Z,0.332,2.669,13.474,4.312,11.649,0.486,0.303,0.126,0.159,0.044
2017-01-04T09:00:00.000Z,0.332,2.71,13.066,4.369,11.288,0.496,0.654,0.374,0.491,0.14
2017-01-04T10:00:00.000Z,0.332,2.585,13.038,4.328,11.372,0.543,0.852,0.668,0.775,0.201
2017-01-04T11:00:00.000Z,0.332,2.752,12.769,4.508,11.332,0.542,0.894,0.897,0.829,0.215
2017-01-04T12:00:00.000Z,0.332,2.8,12.591,4.525,10.644,0.531,0.763,0.746,0.754,0.19
2017-01-04T13:00:00.000Z,0.332,2.564,12.198,4.415,10.053,0.575,0.353,0.556,0.509,0.112
2017-01-04T14:00:00.000Z,0.331,2.59,11.944,4.24,9.435,0.549,0.086,0.215,0.199,0.031
2017-01-04T15:00:00.000Z,0.331,2.794,11.329,3.816,9.147,0.51,0.001,0.019,0.022,0.006
2017-01-04T16:00:00.000Z,0.33,2.726,10.092,3.395,9.029,0.491,0,0,0,0
2017-01-04T17:00:00.000Z,0.331,2.572,9.075,3.291,9.71,0.498,0,0,0,0
2017-01-04T18:00:00.000Z,0.33,2.498,8.665,3.351,9.784,0.504,0,0,0,0
2017-01-04T19:00:00.000Z,0.33,2.772,8.067,3.248,9.015,0.425,0,0,0,0
2017-01-04T20:00:00.000Z,0.329,2.824,8.035,2.811,8.766,0.37,0,0,0,0
2017-01-04T21:00:00.000Z,0.324,2.851,7.883,2.288,7.917,0.36,0,0,0,0
2017-01-04T22:00:00.000Z,0.327,2.748,8.125,2.026,7.299,0.399,0,0,0,0
2017-01-04T23:00:00.000Z,0.325,2.497,7.9,1.86,6.558,0.428,0,0,0,0
2017-01-05T00:00:00.000Z,0.324,2.26,7.322,1.799,6.011,0.435,0,0,0,0
2017-01-05T01:00:00.000Z,0.313,2.284,6.95,1.827,5.513,0.384,0,0,0,0
2017-01-05T02:00:00.000Z,0.299,2.272,6.304,1.813,5.224,0.362,0,0,0,0
2017-01-05T03:00:00.000Z,0.315,2.081,5.926,1.85,5.071,0.329,0,0,0,0
2017-01-05T04:00:00.000Z,0.312,2.119,5.666,1.717,4.721,0.285,0,0,0,0
2017-01-05T05:00:00.000Z,0.302,1.942,5.512,1.417,4.424,0.268,0,0,0,0
2017-01-05T06:00:00.000Z,0.312,1.905,5.43,1.318,4.293,0.216,0,0,0,0
2017-01-05T07:00:00.000Z,0.317,1.997,5.19,1.197,4.114,0.219,0.034,0.011,0.025,0.039
2017-01-05T08:00:00.000Z,0.308,1.918,4.929,1.175,3.781,0.188,0.247,0.344,0.336,0.256
2017-01-05T09:00:00.000Z,0.291,1.832,5.102,1.084,3.396,0.151,0.45,1.06,0.965,0.357
2017-01-05T10:00:00.000Z,0.258,1.45,5.283,1.186,3.654,0.156,0.541,1.675,1.428,0.435
2017-01-05T11:00:00.000Z,0.2,1.03,5.532,1.496,3.643,0.172,0.598,1.726,1.467,0.49
2017-01-05T12:00:00.000Z,0.188,0.693,5.347,1.262,3.397,0.174,0.555,1.521,1.28,0.398
2017-01-05T13:00:00.000Z,0.167,0.484,5.226,1.019,2.923,0.128,0.372,1.07,0.876,0.244
2017-01-05T14:00:00.000Z,0.156,0.431,5.08,0.928,2.735,0.134,0.107,0.472,0.357,0.123
2017-01-05T15:00:00.000Z,0.199,0.368,4.719,0.846,2.617,0.14,0.001,0.045,0.042,0.017
2017-01-05T16:00:00.000Z,0.231,0.321,4.524,0.919,2.48,0.136,0,0,0,0
2017-01-05T17:00:00.000Z,0.204,0.26,4.264,0.981,2.326,0.14,0,0,0,0
2017-01-05T18:00:00.000Z,0.184,0.195,4.001,0.877,1.991,0.128,0,0,0,0
2017-01-05T19:00:00.000Z,0.145,0.127,3.819,0.786,1.754,0.122,0,0,0,0
2017-01-05T20:00:00.000Z,0.12,0.084,3.603,0.752,1.494,0.118,0,0,0,0
2017-01-05T21:00:00.000Z,0.078,0.045,3.415,0.566,1.229,0.12,0,0,0,0
2017-01-05T22:00:00.000Z,0.074,0.061,3.029,0.562,1.138,0.094,0,0,0,0
2017-01-05T23:00:00.000Z,0.056,0.153,2.528,0.495,0.917,0.075,0,0,0,0
2017-01-06T00:00:00.000Z,0.034,0.258,2.364,0.418,0.706,0.07,0,0,0,0
2017-01-06T01:00:00.000Z,0.031,0.338,2.225,0.37,0.592,0.082,0,0,0,0
2017-01-06T02:00:00.000Z,0.02,0.394,2.208,0.311,0.519,0.103,0,0,0,0
2017-01-06T03:00:00.000Z,0.016,0.546,2.254,0.274,0.433,0.09,0,0,0,0
2017-01-06T04:00:00.000Z,0.016,0.626,2.123,0.226,0.348,0.081,0,0,0,0
2017-01-06T05:00:00.000Z,0.01,0.823,1.897,0.219,0.379,0.08,0,0,0,0
2017-01-06T06:00:00.000Z,0.001,1.106,1.866,0.248,0.376,0.087,0,0,0,0
2017-01-06T07:00:00.000Z,0,1.098,1.601,0.234,0.503,0.082,0.017,0.03,0.055,0.023
2017-01-06T08:00:00.000Z,0,1.159,1.133,0.25,0.48,0.076,0.365,0.47,0.56,0.168
2017-01-06T09:00:00.000Z,0,1.346,0.76,0.2,0.368,0.051,0.796,1.188,1.414,0.458
2017-01-06T10:00:00.000Z,0,1.573,0.431,0.085,0.422,0.023,1.213,1.937,2.169,0.666
2017-01-06T11:00:00.000Z,0,1.761,0.306,0.045,0.692,0.013,1.437,2.211,2.558,0.799
2017-01-06T12:00:00.000Z,0,1.926,0.256,0.043,0.881,0.005,1.293,2.102,2.459,0.763
2017-01-06T13:00:00.000Z,0.001,1.993,0.225,0.056,0.963,0.004,0.861,1.469,1.794,0.583
2017-01-06T14:00:00.000Z,0.01,2.173,0.218,0.082,1.096,0.005,0.273,0.656,0.786,0.275
2017-01-06T15:00:00.000Z,0.029,2.287,0.251,0.123,1.428,0.014,0.004,0.063,0.084,0.041
2017-01-06T16:00:00.000Z,0.062,2.209,0.419,0.277,2.014,0.026,0,0,0,0
2017-01-06T17:00:00.000Z,0.081,2.461,0.643,0.474,2.538,0.04,0,0,0,0
2017-01-06T18:00:00.000Z,0.098,2.729,0.782,0.63,3.114,0.055,0,0,0,0
2017-01-06T19:00:00.000Z,0.116,2.769,0.843,0.788,3.325,0.075,0,0,0,0
2017-01-06T20:00:00.000Z,0.138,2.77,0.901,0.823,3.307,0.087,0,0,0,0
2017-01-06T21:00:00.000Z,0.185,2.767,1.207,0.813,3.422,0.094,0,0,0,0
2017-01-06T22:00:00.000Z,0.212,2.746,1.611,0.829,3.499,0.107,0,0,0,0
2017-01-06T23:00:00.000Z,0.241,2.819,2.045,0.813,3.665,0.127,0,0,0,0
2017-01-07T00:00:00.000Z,0.256,2.83,2.476,0.773,3.743,0.127,0,0,0,0
2017-01-07T01:00:00.000Z,0.262,2.851,2.762,0.788,3.932,0.114,0,0,0,0
2017-01-07T02:00:00.000Z,0.287,2.86,2.812,0.834,4.123,0.1,0,0,0,0
2017-01-07T03:00:00.000Z,0.293,2.874,2.908,0.861,4.412,0.092,0,0,0,0
2017-01-07T04:00:00.000Z,0.302,2.817,3.112,0.954,4.75,0.077,0,0,0,0
2017-01-07T05:00:00.000Z,0.301,2.596,3.387,1.002,5.005,0.056,0,0,0,0
2017-01-07T06:00:00.000Z,0.319,2.44,3.487,1.079,5.075,0.039,0,0,0,0
2017-01-07T07:00:00.000Z,0.32,2.177,3.701,1.135,5.467,0.038,0.014,0.011,0.034,0.027
2017-01-07T08:00:00.000Z,0.319,2.008,3.929,1.142,5.469,0.029,0.122,0.118,0.183,0.182
2017-01-07T09:00:00.000Z,0.319,1.638,4.206,1.139,4.958,0.021,0.276,0.262,0.367,0.382
2017-01-07T10:00:00.000Z,0.321,1.631,4.146,1.084,4.714,0.023,0.347,0.388,0.546,0.377
2017-01-07T11:00:00.000Z,0.324,1.363,4.15,0.967,4.081,0.034,0.333,0.419,0.573,0.347
2017-01-07T12:00:00.000Z,0.327,1.249,4.364,0.926,3.629,0.033,0.252,0.338,0.473,0.325
2017-01-07T13:00:00.000Z,0.323,1.568,4.34,0.908,3.363,0.041,0.118,0.218,0.302,0.19
2017-01-07T14:00:00.000Z,0.28,1.902,4.344,0.804,3.299,0.056,0.032,0.091,0.12,0.07
2017-01-07T15:00:00.000Z,0.17,2.023,4.467,0.784,3.147,0.091,0.001,0.007,0.014,0.01
2017-01-07T16:00:00.000Z,0.112,2.008,4.081,0.722,3.015,0.161,0,0,0,0
2017-01-07T17:00:00.000Z,0.099,1.999,3.566,0.6,2.961,0.254,0,0,0,0
2017-01-07T18:00:00.000Z,0.074,2.193,2.99,0.629,2.664,0.293,0,0,0,0
2017-01-07T19:00:00.000Z,0.048,2.178,2.662,0.644,2.86,0.321,0,0,0,0
2017-01-07T20:00:00.000Z,0.127,2.177,2.473,0.617,3.226,0.317,0,0,0,0
2017-01-07T21:00:00.000Z,0.187,1.976,2.325,0.589,2.942,0.311,0,0,0,0
2017-01-07T22:00:00.000Z,0.133,1.665,2.095,0.652,2.868,0.32,0,0,0,0
2017-01-07T23:00:00.000Z,0.167,1.212,1.861,0.709,2.519,0.255,0,0,0,0
2017-01-08T00:00:00.000Z,0.104,0.969,1.663,0.683,2.224,0.216,0,0,0,0
2017-01-08T01:00:00.000Z,0.122,0.624,1.372,0.629,1.912,0.143,0,0,0,0
2017-01-08T02:00:00.000Z,0.107,0.485,1.137,0.636,1.506,0.109,0,0,0,0
2017-01-08T03:00:00.000Z,0.08,0.291,1.08,0.615,1.295,0.11,0,0,0,0
2017-01-08T04:00:00.000Z,0.059,0.147,1.013,0.558,1.076,0.1,0,0,0,0
2017-01-08T05:00:00.000Z,0.021,0.059,1.013,0.504,0.94,0.091,0,0,0,0
2017-01-08T06:00:00.000Z,0.001,0.067,0.818,0.46,0.813,0.081,0,0,0,0
2017-01-08T07:00:00.000Z,0,0.04,0.556,0.354,0.589,0.069,0.003,0.003,0.01,0.007
2017-01-08T08:00:00.000Z,0,0.03,0.419,0.286,0.435,0.064,0.05,0.069,0.048,0.045
2017-01-08T09:00:00.000Z,0,0.063,0.308,0.215,0.359,0.046,0.128,0.216,0.132,0.098
2017-01-08T10:00:00.000Z,0,0.023,0.219,0.198,0.307,0.028,0.195,0.371,0.224,0.109
2017-01-08T11:00:00.000Z,0.008,0.011,0.212,0.153,0.212,0.03,0.235,0.435,0.266,0.101
2017-01-08T12:00:00.000Z,0.01,0.017,0.174,0.105,0.161,0.028,0.213,0.388,0.264,0.09
2017-01-08T13:00:00.000Z,0.023,0.003,0.091,0.077,0.137,0.019,0.147,0.287,0.182,0.059
2017-01-08T14:00:00.000Z,0.012,0,0.065,0.061,0.129,0.016,0.047,0.126,0.075,0.025
2017-01-08T15:00:00.000Z,0.007,0.03,0.044,0.05,0.15,0.007,0.001,0.01,0.011,0.005
2017-01-08T16:00:00.000Z,0.014,0.109,0.028,0.044,0.193,0.006,0,0,0,0
2017-01-08T17:00:00.000Z,0.042,0.102,0.04,0.049,0.274,0.003,0,0,0,0
2017-01-08T18:00:00.000Z,0.047,0.147,0.051,0.042,0.433,0.001,0,0,0,0
2017-01-08T19:00:00.000Z,0.06,0.244,0.053,0.04,0.598,0,0,0,0,0
2017-01-08T20:00:00.000Z,0.078,0.283,0.079,0.032,0.749,0.001,0,0,0,0
2017-01-08T21:00:00.000Z,0.069,0.336,0.111,0.036,0.772,0.001,0,0,0,0
2017-01-08T22:00:00.000Z,0.065,0.475,0.14,0.048,0.872,0.003,0,0,0,0
2017-01-08T23:00:00.000Z,0.092,0.62,0.17,0.055,0.98,0.002,0,0,0,0
2017-01-09T00:00:00.000Z,0.131,0.77,0.167,0.06,1.04,0.001,0,0,0,0
2017-01-09T01:00:00.000Z,0.132,0.81,0.192,0.07,1.119,0.002,0,0,0,0
2017-01-09T02:00:00.000Z,0.092,1.105,0.23,0.075,1.173,0.002,0,0,0,0
2017-01-09T03:00:00.000Z,0.086,1.425,0.243,0.094,1.289,0.002,0,0,0,0
2017-01-09T04:00:00.000Z,0.086,1.575,0.234,0.127,1.46,0.002,0,0,0,0
2017-01-09T05:00:00.000Z,0.115,1.658,0.246,0.202,1.594,0.002,0,0,0,0
2017-01-09T06:00:00.000Z,0.135,1.97,0.298,0.304,1.788,0.001,0,0,0,0
2017-01-09T07:00:00.000Z,0.118,2.342,0.398,0.409,2.017,0.001,0.01,0.002,0.009,0.012
2017-01-09T08:00:00.000Z,0.114,2.482,0.489,0.516,2.072,0.002,0.078,0.077,0.059,0.073
2017-01-09T09:00:00.000Z,0.126,2.491,0.558,0.621,1.894,0.001,0.191,0.267,0.177,0.129
2017-01-09T10:00:00.000Z,0.126,2.394,0.627,0.692,1.888,0.002,0.296,0.489,0.328,0.155
2017-01-09T11:00:00.000Z,0.121,2.478,0.58,0.731,1.955,0.003,0.349,0.618,0.434,0.145
2017-01-09T12:00:00.000Z,0.114,2.439,0.603,0.798,2.249,0.004,0.33,0.527,0.433,0.126
2017-01-09T13:00:00.000Z,0.11,2.398,0.681,0.939,2.408,0.008,0.218,0.382,0.294,0.089
2017-01-09T14:00:00.000Z,0.093,2.481,0.729,1.134,2.815,0.012,0.061,0.17,0.097,0.018
2017-01-09T15:00:00.000Z,0.089,2.592,0.964,1.333,3.949,0.014,0.001,0.021,0.014,0.004
2017-01-09T16:00:00.000Z,0.134,2.753,1.277,1.644,4.749,0.019,0,0,0,0
2017-01-09T17:00:00.000Z,0.225,2.863,1.635,1.906,5.25,0.024,0,0,0,0
2017-01-09T18:00:00.000Z,0.306,2.855,2.2,2.2,5.458,0.037,0,0,0,0
2017-01-09T19:00:00.000Z,0.326,2.87,2.865,2.364,5.645,0.062,0,0,0,0
2017-01-09T20:00:00.000Z,0.325,2.892,3.304,2.438,5.875,0.079,0,0,0,0
2017-01-09T21:00:00.000Z,0.328,2.912,3.682,2.358,5.781,0.069,0,0,0,0
2017-01-09T22:00:00.000Z,0.324,2.918,3.974,2.411,6.015,0.07,0,0,0,0
2017-01-09T23:00:00.000Z,0.318,2.904,4.32,2.434,6.199,0.079,0,0,0,0
2017-01-10T00:00:00.000Z,0.325,2.886,4.739,2.463,6.204,0.081,0,0,0,0
2017-01-10T01:00:00.000Z,0.328,2.685,5.082,2.515,6.191,0.1,0,0,0,0
2017-01-10T02:00:00.000Z,0.316,2.345,5.481,2.667,6.261,0.124,0,0,0,0
2017-01-10T03:00:00.000Z,0.286,1.894,5.669,2.641,6.218,0.129,0,0,0,0
2017-01-10T04:00:00.000Z,0.234,1.392,5.913,2.4,6.002,0.154,0,0,0,0
2017-01-10T05:00:00.000Z,0.308,1.148,6.414,2.014,5.838,0.196,0,0,0,0
2017-01-10T06:00:00.000Z,0.291,0.859,6.486,1.535,5.148,0.197,0,0,0,0
2017-01-10T07:00:00.000Z,0.295,0.281,6.257,1.059,4.373,0.157,0.025,0.011,0.025,0.009
2017-01-10T08:00:00.000Z,0.302,0.206,6.232,0.73,3.884,0.164,0.349,0.079,0.16,0.08
2017-01-10T09:00:00.000Z,0.323,0.43,5.533,0.493,3.642,0.144,0.984,0.253,0.359,0.162
2017-01-10T10:00:00.000Z,0.312,0.731,4.93,0.377,3.392,0.122,1.364,0.435,0.506,0.167
2017-01-10T11:00:00.000Z,0.265,1.063,4.499,0.283,3.238,0.095,1.465,0.476,0.631,0.122
2017-01-10T12:00:00.000Z,0.285,1.188,4.2,0.233,2.937,0.074,1.253,0.439,0.623,0.118
2017-01-10T13:00:00.000Z,0.292,1.21,3.998,0.182,2.443,0.059,0.818,0.323,0.467,0.092
2017-01-10T14:00:00.000Z,0.26,1.236,3.831,0.191,2.17,0.063,0.271,0.151,0.219,0.031
2017-01-10T15:00:00.000Z,0.277,1.448,3.872,0.216,2.114,0.052,0.007,0.017,0.029,0.006
2017-01-10T16:00:00.000Z,0.289,1.747,4.118,0.267,2.323,0.036,0,0,0.002,0
2017-01-10T17:00:00.000Z,0.268,2.019,4.184,0.373,2.426,0.027,0,0,0,0
2017-01-10T18:00:00.000Z,0.302,2.134,4.119,0.42,2.515,0.032,0,0,0,0
2017-01-10T19:00:00.000Z,0.322,2.257,4.217,0.468,2.633,0.033,0,0,0,0
2017-01-10T20:00:00.000Z,0.301,2.35,4.281,0.511,2.917,0.024,0,0,0,0
2017-01-10T21:00:00.000Z,0.305,2.234,4.139,0.53,3.001,0.01,0,0,0,0
2017-01-10T22:00:00.000Z,0.31,2.374,3.873,0.565,3.269,0.014,0,0,0,0
2017-01-10T23:00:00.000Z,0.299,2.563,3.821,0.69,3.649,0.018,0,0,0,0
2017-01-11T00:00:00.000Z,0.314,2.726,4.007,0.811,4.028,0.007,0,0,0,0
2017-01-11T01:00:00.000Z,0.306,2.85,4.206,0.955,4.696,0.004,0,0,0,0
2017-01-11T02:00:00.000Z,0.32,2.892,4.415,1.256,5.388,0.005,0,0,0,0
2017-01-11T03:00:00.000Z,0.33,2.893,4.897,1.65,6.253,0.015,0,0,0,0
2017-01-11T04:00:00.000Z,0.329,2.877,5.686,2.076,7.18,0.021,0,0,0,0
2017-01-11T05:00:00.000Z,0.332,2.865,6.521,2.836,8.952,0.037,0,0,0,0
2017-01-11T06:00:00.000Z,0.332,2.842,7.869,3.48,9.646,0.078,0,0,0,0
2017-01-11T07:00:00.000Z,0.332,2.739,9.115,4.076,10.24,0.107,0.047,0.003,0.011,0.013
2017-01-11T08:00:00.000Z,0.331,2.667,9.757,4.572,10.899,0.12,0.339,0.052,0.073,0.087
2017-01-11T09:00:00.000Z,0.332,2.727,10.46,5.199,11.449,0.168,0.544,0.123,0.159,0.16
2017-01-11T10:00:00.000Z,0.332,2.812,10.765,5.664,11.711,0.29,0.667,0.207,0.241,0.225
2017-01-11T11:00:00.000Z,0.331,2.811,10.745,5.804,11.568,0.448,0.58,0.261,0.372,0.254
2017-01-11T12:00:00.000Z,0.331,2.809,10.499,5.712,11.24,0.578,0.365,0.32,0.458,0.191
2017-01-11T13:00:00.000Z,0.331,2.764,10.431,5.491,10.71,0.669,0.167,0.31,0.334,0.159
2017-01-11T14:00:00.000Z,0.331,2.825,10.394,5.453,11.034,0.696,0.046,0.161,0.14,0.071
2017-01-11T15:00:00.000Z,0.331,2.863,9.431,5.796,11.469,0.748,0.002,0.013,0.021,0.009
2017-01-11T16:00:00.000Z,0.331,2.813,8.674,5.785,11.501,0.676,0,0,0.002,0
2017-01-11T17:00:00.000Z,0.331,2.745,8.962,5.524,11.753,0.812,0,0,0,0
2017-01-11T18:00:00.000Z,0.329,2.526,9.295,5.525,11.965,0.804,0,0,0,0
2017-01-11T19:00:00.000Z,0.33,2.7,9.854,5.432,12.323,0.808,0,0,0,0
2017-01-11T20:00:00.000Z,0.329,2.782,10.287,5.464,12.104,0.748,0,0,0,0
2017-01-11T21:00:00.000Z,0.33,2.753,10.599,5.26,11.2,0.666,0,0,0,0
2017-01-11T22:00:00.000Z,0.327,2.812,10.84,5.211,11.231,0.624,0,0,0,0
2017-01-11T23:00:00.000Z,0.33,2.82,10.812,5.215,11.365,0.665,0,0,0,0
2017-01-12T00:00:00.000Z,0.322,2.832,10.633,5.042,11.331,0.679,0,0,0,0
2017-01-12T01:00:00.000Z,0.327,2.837,10.585,4.793,11.214,0.659,0,0,0,0
